id,affinity
4anv,6.36
1ele,6.85
4xtm,4.57
4a4v,6.54
2h4n,8.70
2bv4,3.22
1lee,7.74
3mg8,8.92
5l8t,3.55
2z50,4.95
4z2g,6.66
1o32,5.74
6g91,5.49
6cn5,7.70
3dp3,5.82
4meo,3.60
2yig,7.10
3w32,7.12
2ow0,6.70
4bqw,7.48
1kav,5.82
1lf3,7.00
3vzv,8.04
2gmv,6.20
5dtq,3.86
1rhr,8.10
4xnw,7.74
4xty,9.21
5ylt,6.39
3hqz,9.38
5ml5,8.00
1xmu,9.08
3fyz,5.80
3bm9,6.72
4ql8,9.15
4fkk,9.30
2of4,7.09
2hzn,7.39
4l7n,4.84
3ehw,4.82
1bcd,8.70
4b6q,7.55
5khj,3.74
1d6v,6.17
5mhp,7.82
2qhz,7.28
1sdv,8.74
3r17,6.41
4gk2,8.80
2fky,8.59
2jh6,7.77
4mbf,5.77
1afl,6.28
3ha6,5.68
5l8c,7.00
5z99,6.88
3be2,8.70
6fgf,3.96
4mc6,9.59
1zfq,7.52
2f34,6.89
2uy0,6.92
3vrv,10.54
3mnu,7.32
3hxi,6.33
4u5t,6.70
4ia0,7.11
5lgn,5.54
4erk,4.57
4eh6,2.46
1hty,1.40
4ztq,6.32
6gjm,3.58
4hgt,7.40
3ljg,7.73
2w4i,6.30
4tju,5.44
1lqf,8.30
4anq,6.22
6duh,7.42
6h7m,7.80
4i47,6.92
6evr,8.06
5dxu,8.40
3oe8,8.14
5edl,8.35
5mpz,4.07
2qv7,3.66
2k4i,3.84
2y7k,4.93
3v2p,6.36
1fwe,5.60
3p3r,7.25
2ohu,5.38
1oiq,5.54
1nzq,7.96
3e90,7.39
1k6v,6.92
4xhk,8.30
3wzn,7.00
2pbw,8.25
5mjn,8.54
5wbq,5.83
2xyu,5.35
1dtt,8.30
2wxo,7.05
3kvw,6.89
3qxp,7.70
3ioi,6.28
4s3e,6.11
3ctj,7.46
3erk,4.74
3v9b,9.30
1li3,4.25
4a6w,5.72
3ivc,4.12
5tbe,8.97
1gi4,7.19
5tq6,6.91
3u6a,6.49
4agm,3.98
3ro4,6.23
5etq,6.48
1o35,5.00
4euo,5.05
3ral,7.00
5yz7,4.75
4eyj,6.21
3v3m,5.32
5ime,8.34
5ofw,2.80
3w37,5.18
4lkq,3.35
5nwc,6.15
3str,8.40
4wki,8.30
1ag9,9.00
2isw,7.43
5nb7,8.22
6cq0,4.46
3chs,7.77
4kb7,7.49
4hg7,7.05
1i91,8.94
4l7f,6.80
4i9o,5.72
1zyr,5.74
1p6e,2.92
3nu5,8.35
2ohl,3.05
2vfz,3.61
5ne3,7.84
5y8y,7.09
2ydf,7.66
2aoe,7.62
6g1v,7.23
2r8q,3.24
3ly2,8.30
3mg4,9.30
3l3a,6.38
5ajz,5.70
1pxk,5.66
2v0c,5.68
4jfl,4.98
3hv4,6.51
3da6,8.70
4jz1,6.70
4g55,4.92
1r9l,5.40
5etn,5.37
2ypi,4.82
4az6,9.10
3rlb,9.92
2xah,3.55
4l0i,6.57
4qw4,6.95
3n7s,7.70
2pnc,3.33
6gzm,8.26
3hnb,5.11
3qiy,5.34
3f7b,7.19
5t4f,8.00
6iik,4.91
4j5c,5.52
2idw,8.89
3gb2,7.47
4kne,5.90
3i3d,1.99
1pmn,8.15
1f0t,6.00
3p2e,6.22
3ztd,4.02
6fu5,7.50
4mdq,5.92
4qmy,8.40
5d1s,5.02
1lvc,6.00
5mrh,4.20
3kpw,4.85
5j3s,7.72
2yoj,8.30
5hwv,5.07
6f2n,6.70
1yms,5.92
3ff3,3.57
4bid,8.10
4o97,8.52
3u4i,3.89
4xir,6.94
4zb8,6.03
1bnn,10.00
3gvu,8.00
2ym8,7.89
5x33,8.49
3rv6,4.68
5ekj,6.00
3q92,7.92
5fqb,6.52
2v2c,3.41
1svh,6.44
3mv0,3.85
4zs9,4.57
3iu8,6.24
4qjp,8.60
2xel,3.90
3moe,4.30
5qa4,3.77
6ezh,7.04
6fmc,5.88
3f70,4.85
3i6o,10.35
5q0e,9.16
5orl,4.82
1bky,3.84
6mr5,7.30
3lpu,5.86
6gi6,6.71
4i0f,6.35
3q3k,8.13
2oag,8.47
3r5m,4.34
2j7d,7.13
5w73,6.30
1g4k,5.70
5dnu,4.11
5cao,7.42
6dh0,10.59
6bu3,6.55
1b9v,3.65
4io3,6.06
2xj0,2.82
5bs4,11.00
5hz5,7.07
3b8q,9.30
4cp5,3.34
4l1a,8.27
3zrk,6.89
2q55,8.69
1ecq,3.00
4cjn,4.76
4uvv,7.49
3hyf,5.92
3tv8,7.15
5q1b,7.31
3zze,8.89
4nra,4.19
1ezq,9.05
4ewh,9.52
3lf0,5.71
1o2k,6.92
6f8w,4.64
4jx9,8.62
3fqs,7.39
3kr0,4.70
3nf9,3.54
1vjd,3.54
4tte,3.69
5eef,8.32
5vb7,6.72
1uj5,3.05
2fpz,3.96
4yay,8.54
3ftw,2.78
3at1,3.18
2g83,5.92
3hyg,7.03
3dp1,5.00
2hm1,8.70
4pqa,5.55
3th9,7.70
4usw,2.69
4lkt,5.90
2uy4,4.68
5k8s,8.22
5syn,6.62
4frs,8.77
3lvw,2.67
2x6f,4.59
1gsz,7.21
2wec,3.96
1xm6,6.38
2yiu,6.89
2bts,7.70
1yvz,5.36
3qs8,4.74
3fpm,5.05
2wxh,8.05
4zae,8.44
5j9f,7.23
1hxw,10.82
4pow,6.30
1z6j,8.03
2gzl,4.82
2adm,5.70
4hnc,3.17
3eyh,7.70
5lud,3.61
4jhz,6.02
3fud,2.70
2rib,2.82
2h5e,8.25
1qan,4.48
4y6r,5.48
4kmu,7.92
2qky,9.61
5ou1,6.07
3mz3,7.83
3c1k,9.44
1udu,9.05
1kyn,5.39
1uu7,4.85
5qcl,7.96
3ip6,6.60
3e73,3.15
5hmh,8.15
1njs,7.82
1z6f,4.89
5lqq,7.09
4ezk,8.20
5xig,6.38
4hlf,6.06
5h0h,6.16
1nc6,8.00
5he3,6.55
1a94,7.85
1nd5,8.40
1lst,7.85
5gof,4.05
2cmb,7.19
1xk5,6.00
3e81,1.43
1wbg,3.00
4qgh,9.00
5lss,6.31
5o3r,5.00
4ez3,4.35
4u45,8.00
6guh,7.59
6eol,7.43
3v0p,6.28
5igl,7.37
5fus,4.68
5ulp,4.61
3udv,5.59
4xcb,5.47
3u7k,7.07
4r3c,7.00
2xu1,7.66
4o3a,2.59
5ztn,8.30
2pja,8.66
1rek,6.70
2zm3,6.21
6gch,4.70
5wp5,5.34
2bqw,8.52
4phu,7.92
3ozp,6.62
4ge6,7.47
5ost,4.56
5jk3,8.14
4h81,5.12
1zc9,3.22
5k9w,4.59
3g0d,8.30
3kry,10.00
4gsc,5.85
3ncg,6.82
3d04,6.05
5ey4,3.12
1nwl,2.39
4o7a,4.72
4wh9,3.00
5i40,4.86
1d4j,8.36
1ogd,3.03
4int,5.80
6hdq,7.00
6ckw,9.08
4kbi,7.49
2xct,4.51
2g9u,6.08
5j64,6.85
4mqp,4.98
1q9m,6.48
3py1,6.89
4hw3,6.49
6dqa,6.44
5ha9,5.78
4mzo,6.57
6hu2,5.90
1jjt,8.05
5zu0,5.51
2wib,4.93
4n00,8.02
4yzm,5.27
2uxi,7.30
4m14,6.70
3s0b,6.49
1pzj,3.49
5f01,6.38
2bfq,6.89
4u5v,3.05
2q94,6.43
1wuq,8.27
1t46,6.43
4elf,8.03
5o4f,6.68
5qa8,3.77
6cz4,7.12
3mo2,6.61
3ns9,8.52
5cgc,9.30
4jzd,8.30
3wv2,7.92
4xta,5.43
3el5,7.72
1k1o,6.17
3q2j,4.18
3l2y,4.49
1etz,7.24
3kwj,9.30
2qi1,7.30
4r5a,8.70
1o2u,5.85
1gai,8.00
4kup,5.22
4pg3,7.85
2uzn,7.52
5kpm,7.82
2a14,5.70
5kr0,9.15
2xb7,9.19
4lno,2.62
5ia4,7.28
5d3x,6.36
5e8z,5.91
4yth,8.70
6eab,6.37
5csx,8.22
5hdu,9.00
1rpa,6.00
4r8y,6.19
3tz4,5.49
4gw6,6.20
2w5i,4.54
5qat,3.85
4kwp,7.49
5l2i,7.40
5mgf,4.27
2o7v,5.96
5vjp,4.83
6afh,6.12
1uwt,5.97
4auy,7.74
1xmy,7.30
5o0s,4.24
3ccc,8.10
4y4v,3.65
5vc6,7.87
4mds,5.21
2ctc,3.89
1tft,8.30
3nm6,1.35
1if8,9.64
5dhq,5.70
1qbt,10.62
4hct,7.14
1c4u,10.37
3vi7,7.39
3bys,9.30
5x9h,3.76
4aba,3.82
2eep,7.06
2ima,6.52
4guj,3.05
3f0r,6.89
4oow,5.37
4fvq,6.00
2fdd,8.32
1g74,6.52
4up5,2.60
6dj2,8.12
5eng,5.85
4w55,4.74
1e9h,7.46
5hdz,7.35
3rz8,8.17
3tti,8.22
3ies,9.92
3wpn,4.36
1s26,3.07
5izc,3.95
2iw6,6.85
3hll,8.24
3oct,8.30
4wn1,8.29
4amw,1.55
4gue,5.24
3wzp,6.82
4k3h,6.85
1jlr,3.33
3k5c,7.77
2ajl,7.89
1v2r,3.55
4tyt,7.70
5eud,6.82
2cgf,6.41
1g27,8.15
4rx9,7.89
2wd3,7.07
2pvm,6.44
4bhf,3.46
4uda,7.59
5q14,7.68
5oq5,7.70
1w2x,5.14
2q7q,5.30
3l5r,7.42
2wkz,8.77
6axb,6.30
3g5d,7.96
5d3s,5.89
6ay3,8.02
5iu6,3.89
2qaf,5.36
4xuc,5.96
5l2t,6.19
2qw1,3.90
4knx,5.49
3skg,8.10
3hvc,6.22
4oho,7.77
5n9l,7.82
2rc8,6.52
5gvm,6.73
1yt9,8.30
6hu1,6.72
3hf8,6.51
5zz2,8.85
5urk,6.10
3l3l,7.48
4ln7,7.39
5bvn,8.82
3wqm,6.25
2qta,5.76
3o8g,5.13
5m6f,6.66
5op8,4.18
1hpv,9.22
4r4t,6.26
4bxk,7.95
5nve,7.46
5dkr,5.22
5var,4.09
4mrh,1.90
3d51,4.15
2gbf,7.92
4ycl,8.15
5gj9,4.99
2qrl,4.00
4ju4,6.47
6hkz,9.89
1fgi,5.00
1ciz,7.44
3pkb,6.21
2i0d,12.10
4twy,3.97
4b74,7.66
5evd,5.00
1njb,5.80
2ym4,5.82
2fqx,7.15
4bo4,6.89
1d3v,6.96
3iw5,6.08
2g9r,6.08
3cwj,8.00
5t6g,5.96
6prc,4.77
4erf,9.40
5fsx,2.72
5ett,6.23
3eig,7.68
4qr4,6.60
4qoc,9.92
1q41,7.66
1y4z,7.24
4gv1,8.52
5osl,3.43
3l4v,6.72
4u93,7.89
3bcs,5.21
1mtr,8.40
5fqp,7.72
4pci,5.12
3u7n,7.95
4pjt,9.24
5ea4,8.11
4qxr,6.00
3e62,4.39
1hps,9.22
4cg8,6.96
4qw1,6.11
4ap7,7.96
4v25,7.08
3dz6,7.82
3f34,3.16
6iiv,6.85
4ec0,6.07
4app,7.19
5n24,8.92
5ayf,4.82
6cvx,7.68
5yfz,6.96
3kga,7.21
3ka2,6.62
5u13,5.41
1o34,5.74
3qd3,8.00
5l15,9.57
4zyy,8.05
4zij,3.25
6h2z,9.30
3wf9,6.25
3eb1,4.79
1px4,3.23
5xo7,6.36
5dva,3.55
5x27,9.40
2w06,7.08
4dsu,2.82
5n1r,7.95
4l23,7.75
4wag,7.08
2wwj,4.48
4e0x,7.12
3o57,10.10
2pe0,7.10
5bvd,9.80
1ec3,9.04
4a16,9.37
4o05,7.43
3wi2,7.04
6ee4,6.69
6czd,3.85
2z60,8.05
2q54,9.01
5hgc,8.66
2i4u,11.57
2zgm,1.79
1ws1,9.55
1oss,4.79
4xxh,5.00
6f1j,4.62
5dv4,2.47
4txc,6.62
3juk,4.89
4acg,9.66
3f3u,4.74
4ycw,5.68
2uwp,6.81
2gh9,6.00
4nw5,7.70
5aae,7.46
5aqk,3.65
4eg5,8.10
3cfn,5.00
2gpp,5.70
4qnb,6.59
2pvl,7.62
1jr1,8.22
5uwk,8.64
2x7u,5.27
3ekq,6.75
1a9m,6.92
5y12,6.23
3k41,0.82
1qyg,6.85
5c7c,5.26
6aud,6.22
3gkz,8.00
2vtd,4.07
4dju,5.44
2i4p,5.70
2w1g,8.52
2zdl,6.40
4de0,5.89
1kf0,2.55
4lnf,2.62
5fhn,5.90
3o7u,7.28
4tun,5.41
5o3q,5.68
1mjj,8.74
6hly,7.33
4e5h,6.37
3b50,7.55
5mos,3.79
4xoc,8.52
2zmj,7.52
2w1d,6.04
4qem,7.80
4cwq,7.06
5uz0,7.80
5jv0,5.96
2ycf,10.52
3g0i,3.60
4a6s,5.20
5upz,9.20
4r4o,5.82
4wf2,8.10
6ma1,8.10
5qao,3.62
3a2o,9.08
4pft,8.64
4p6e,5.89
5ito,4.16
3qxh,5.24
2g71,7.46
3zlo,8.82
2w54,6.98
2hxl,7.92
3zep,7.66
2w3i,10.00
3uwo,6.36
2l8r,3.92
5ei3,4.25
5dq8,4.14
4uiu,7.90
1qfs,9.48
1g9t,3.28
4zeb,6.52
1jmg,6.07
1laf,7.85
4m7b,6.70
6iil,6.17
3krl,9.10
4z1s,6.10
5jzn,5.96
2osc,7.77
6h3k,7.96
3cqw,7.38
4b11,5.64
3wti,5.90
3f2a,7.24
5zwe,8.96
4aa4,8.05
5oei,5.80
4bib,6.60
3gjd,7.33
3vyf,8.80
3ns7,8.33
3jpv,6.92
5el9,7.64
4f6s,5.49
3ftv,2.93
4ir5,6.21
5uc4,6.46
5xmp,7.37
5u48,6.33
4eol,6.05
5ar5,6.30
4m5m,4.74
6b16,7.49
1d7j,3.30
5opu,7.28
6ft8,7.36
2uyn,2.70
3o95,8.28
4b80,4.40
3vry,8.11
2i4j,6.16
3nif,5.10
2gdo,9.49
5nau,7.52
1oar,7.40
2p3d,6.74
3st5,11.30
4uib,9.00
5wyz,7.68
3qkl,8.05
1f8e,4.82
6bnl,6.96
4hlc,6.76
4bnx,7.70
4fcd,9.55
5nk8,6.64
4uwh,8.52
2xuc,4.10
4qwu,5.51
1ga9,7.08
4f6v,5.80
2itz,8.59
5dqf,3.60
2jew,6.69
4h7q,5.06
5hg1,5.20
4af3,7.51
5q11,5.14
2am1,6.00
1tcw,6.02
4ezj,8.42
2hb3,11.35
4r95,7.85
5n7v,8.77
1hte,5.64
1qbv,5.39
4nwm,8.10
2q8g,7.06
4xum,4.67
6e7j,9.48
1usi,6.74
5u62,5.89
2etr,6.82
4gvm,6.11
5of0,8.63
3uol,8.51
1zaf,7.70
2wi7,7.24
3s78,6.47
5owl,5.92
4qz0,5.46
5ugh,6.77
1ke3,6.70
5i9y,8.55
5opv,7.29
5vcw,5.96
5c4k,4.56
2j9n,4.70
2nnp,8.37
5ejl,6.62
6aqs,7.55
4hw7,7.21
3sfh,7.05
4bnt,3.86
4nnn,6.57
4cd0,9.70
1f4x,5.59
4ayw,4.00
5uox,8.30
4ie0,5.08
1zz2,5.22
4ww8,10.17
6gw4,5.92
5yjp,6.62
4c6v,4.59
5mby,3.51
6b96,7.84
6bgw,6.68
6bfn,8.03
4gtv,7.42
2p4j,8.96
6bfw,6.66
2f0z,4.77
6g0w,5.28
6ebe,6.70
5o9r,5.39
1il3,2.55
4pnr,6.34
4kpz,2.71
1hms,6.37
3t4n,4.14
4fev,5.42
4rfz,7.40
4nvq,8.48
6c7j,8.88
5mn1,2.48
5abh,8.77
1vot,6.60
5vja,6.59
1h9z,5.42
4unn,6.38
2z97,6.00
4ww6,10.21
3u8l,8.05
4uru,2.22
5u2e,6.56
1ype,8.10
5ml0,6.30
4yx9,5.35
4r0i,6.52
5km0,5.31
5x26,8.30
1jdj,2.30
4g17,7.54
5a4l,5.41
3jzc,8.53
4fob,8.30
4lh6,4.11
5tca,7.72
6ceh,7.44
1e6s,3.22
5eou,5.36
4bie,6.60
1npw,8.70
5ukm,7.52
3nkk,4.70
5tzz,7.85
2y0j,7.92
4hiq,8.21
3r2b,8.40
5bvw,8.82
5lsx,5.92
1m5d,5.04
2a4z,6.60
3cpc,5.30
6f6r,8.25
2pwg,4.82
1y6a,7.66
2xto,6.20
3pn3,6.40
4bhi,7.05
3bym,8.22
4rj6,7.12
4r5b,6.73
5zo9,8.20
4z22,6.24
2qhm,6.18
3aav,6.62
2vvs,7.34
3q77,8.22
3m3r,6.32
2z78,6.12
4j5d,5.96
5yid,5.40
4jzi,7.40
5wqk,6.30
5l2o,6.12
2hh5,7.49
4luv,2.85
1c12,8.72
1il9,3.40
4oyt,2.81
4kn7,7.62
4xuh,5.73
1thz,5.15
3bgq,7.96
2byh,6.59
4rpo,7.64
1qft,8.77
4o3c,2.59
3lq8,9.40
1r6n,7.40
3piz,5.46
4y46,7.96
2p0d,7.00
5oha,4.89
4jmu,5.47
5o1f,4.52
2r38,7.44
4cku,6.82
5vc4,7.36
1ryh,7.56
4f9y,6.74
4dv8,9.24
5mte,6.78
3wi6,5.33
3g70,9.40
3kid,3.18
2bqv,8.05
1iky,8.26
2wxq,7.47
4mw0,7.41
1ct8,6.52
4q9o,5.77
4w9e,5.15
5kr1,9.49
3vsw,6.89
1rt9,10.25
2psv,7.24
4xdo,4.08
1bxq,7.38
2a5b,3.93
5e88,7.19
5k13,8.74
1tvo,6.85
3tkh,7.33
4m3q,7.77
2ai8,6.80
4li6,6.97
2qzr,7.26
3p2k,4.70
3bxz,6.72
4pin,5.40
3qs1,7.96
3l9l,6.78
5o2d,5.68
5uln,7.85
6c0s,7.05
3ovz,8.06
2auz,9.46
3asx,7.70
3mjl,2.44
4bks,3.82
6bhv,5.23
3ie3,6.68
2gfd,6.28
4og4,6.02
1o0n,4.09
3qa2,6.68
3hcm,3.30
3ad7,2.52
5xsr,7.69
3fee,6.64
3f5p,6.85
3upy,5.62
3i4y,7.05
5k6a,4.51
6d5h,6.92
6eqp,5.96
5a7c,3.74
1u65,7.58
4ret,7.59
1zfk,7.92
2y68,3.60
1tg5,7.92
3zhx,6.68
2xzw,5.29
2ei6,7.39
5wg3,8.10
2e2b,7.96
4x49,4.53
2lzg,7.77
5h1v,4.00
5he1,6.55
2xru,7.51
2xab,9.27
4kot,5.46
6db4,7.31
2wks,6.89
2jbk,6.40
4riv,7.00
4hhz,7.72
3ms7,3.43
1f74,3.05
2ea4,7.34
4yxd,4.34
3tu1,6.60
5ant,6.36
2b5j,9.10
5x5o,8.30
4djq,10.32
4pte,7.13
3wns,5.96
5wf5,7.65
2xo8,4.33
5q0o,7.61
5cs6,3.20
5w99,4.68
3upi,8.22
4btl,5.60
1x0n,7.70
6b5j,7.10
1rhj,8.04
4y62,2.95
5mnx,2.48
2j75,6.65
5h15,5.80
5faq,5.28
5jfp,9.32
1wkm,0.82
4dwb,5.74
5gjf,6.59
4lh2,1.24
5dp9,6.08
2a5u,8.10
6fdu,3.69
3tnh,6.46
3aqt,6.72
4y3y,2.35
1nxy,7.19
5f6v,2.24
2qhd,5.38
1e4h,8.41
4ay5,6.27
4wt2,10.42
2wf4,7.89
2ybu,6.38
6g6w,9.70
6h38,8.11
4bco,6.88
4zpf,6.74
4nwk,8.70
8a3h,4.06
5wfc,4.90
3mam,4.12
4j17,7.27
5mqe,5.40
5emm,7.74
5ih8,6.74
2p3o,2.77
4g2j,7.96
5n9s,8.62
4mfe,2.27
2isc,8.42
4urk,5.96
2qzl,8.10
4zed,5.12
4uvu,5.92
3udr,4.96
2eg8,4.50
2g79,6.92
3g45,8.36
2zif,4.37
2p3a,7.96
4poj,8.10
5apj,7.40
5xms,8.14
4exs,4.41
1hsl,7.19
1ce5,4.74
4mm6,6.69
4dlj,5.92
1x7r,8.05
2boi,4.32
5o0a,3.24
2wk6,3.32
5qak,3.66
4x0f,7.00
1pyn,5.49
2prj,4.49
3dg8,4.70
1i43,3.70
6ej3,5.93
5dhg,9.14
5v88,7.55
5al4,6.52
3dog,7.40
4w9w,7.48
3ubd,5.54
5nzq,2.03
4yrs,3.07
2wot,7.36
6hdn,4.30
1k1p,7.92
2veu,7.00
5kh3,4.22
5auw,5.05
5mar,4.39
3v6r,6.15
4cjr,3.10
1u71,7.48
3mmf,7.43
5ajv,6.24
5lg3,3.80
5vkc,8.74
4og6,6.71
1i6v,5.00
1m1b,4.66
1li2,4.04
4aj2,2.38
6g9j,8.39
2jf4,8.15
3v7t,7.21
3t3h,5.71
6bw5,8.25
4no8,7.15
2o4h,6.52
4b85,4.06
4rx8,7.46
2oz2,5.71
3zbx,8.22
3zmh,5.28
3tki,10.30
2jk7,7.17
2il2,7.10
2o9r,1.68
5org,8.40
6ayd,6.30
5ose,3.17
4qsh,5.10
4mti,8.92
6gih,4.36
4bo9,6.51
4m2w,7.28
5d0r,6.37
1xs7,7.60
4kp8,5.48
2cem,7.92
3vg1,7.26
1q6s,7.92
3gww,0.45
5o1e,4.48
3aaq,3.30
2is0,6.70
2pj6,7.31
5auy,5.80
4r5y,7.64
5d9k,8.40
1xnz,6.62
5t1w,7.11
3anr,6.46
5ura,6.40
1qaw,5.12
4jzf,6.76
4l7u,5.66
4n70,12.00
3cbp,5.60
4j1h,6.11
1qbo,7.74
3qpo,6.61
1v2w,4.01
4ahr,2.19
2o4r,9.40
4gk3,7.25
4rfc,8.24
4y8z,10.40
4c6z,3.45
3dln,6.60
4afj,6.40
4u0u,5.82
5ja0,5.22
5h4j,6.89
4k6i,6.20
2d06,4.08
4q15,7.96
2j87,4.85
3hv6,5.64
3gzn,8.00
4ew3,6.74
5a5q,4.68
1di8,6.00
5hfj,4.39
2aq7,3.30
5ai9,6.61
1d9i,9.11
5f1v,6.85
5k5e,6.35
2r3p,6.05
1wur,6.66
1u1w,5.85
4o9v,8.00
2r4b,7.18
3owl,6.17
3pjg,3.55
3kn0,3.60
4pp3,7.82
2cbz,3.93
1bio,5.54
5tg7,4.53
4whs,4.12
5niy,4.22
2wf5,6.00
4zla,7.30
5os1,3.31
5nxp,7.99
5wev,6.82
3arf,7.19
3vbg,7.48
4c38,7.76
3rk7,6.70
4dpi,7.11
2bxu,7.15
5n1s,7.99
4qvn,5.10
6acb,9.41
3s3r,8.68
5vqq,5.28
3ds6,9.10
4lq9,4.85
4j70,5.24
5m39,4.62
4hze,6.29
3bl9,7.18
4ozj,5.40
3eyd,9.70
3u4r,7.41
5u0f,5.47
3dv1,6.23
1bzy,8.34
1rq2,2.52
4qw7,6.28
1t4e,7.10
5a8y,9.77
2ym3,6.00
1ggd,5.80
2gu8,8.59
4lwt,5.41
1lrt,5.64
4e9u,5.82
4x8o,6.60
4i0d,6.21
3fl5,7.28
4aqh,6.54
2csm,4.30
3drp,9.70
4bo8,6.92
3cwe,6.92
5mts,7.15
5ubg,5.17
4yxi,6.50
2rke,4.08
3zo4,6.83
1v1k,4.46
2ygu,6.49
1rt1,8.10
3qqa,5.82
6g2l,7.17
1izh,7.70
4qsw,1.68
5ota,5.74
2y5l,6.48
1nhz,6.08
4qn7,9.08
4zly,5.46
4ydf,5.10
5fsc,2.36
2ntf,6.52
2ez7,4.36
5aa8,8.07
6c5f,4.48
2hwi,5.52
5k32,8.80
4wr7,11.70
1u3q,8.46
5jsj,5.40
5usy,7.51
1fsw,6.49
5owt,8.17
5f8y,4.24
1fd7,1.85
4mw1,7.72
2rkf,9.08
4xv9,6.72
1nfx,8.52
5m23,8.90
5cr7,3.10
3qti,7.85
4zsp,5.74
4kiu,3.85
2fwz,7.30
1o5e,5.74
3ekw,7.96
4ps8,9.00
3iub,4.54
5ewa,4.82
2v0n,6.30
2ajb,5.50
4kxn,6.10
3v2q,6.29
5li3,7.28
1ets,8.22
4cby,7.70
4q7w,2.64
5i8p,6.73
2x7c,5.70
4p4f,6.77
5mg2,7.77
1gx4,4.28
4l3p,5.92
2gg3,6.24
1o4k,2.92
4qp8,6.55
1nhv,5.66
5nkn,9.92
5exm,8.20
4q1d,7.78
5lz8,6.01
4acf,5.80
3pn4,6.85
1gnj,7.04
5cls,6.66
4mbj,7.21
5w8j,6.43
2pax,6.74
3kfn,4.74
4mww,3.67
4cga,6.40
2igx,7.27
4oc5,7.07
1e37,3.70
4det,5.68
5a83,6.80
5f3c,6.05
3hy7,6.97
4gbz,3.11
5jal,2.47
4xct,8.17
5eak,9.30
5wg5,7.18
5hz6,7.80
2oic,8.40
6got,9.40
4b6s,6.01
3g9n,5.74
6ee2,6.71
4xoe,5.00
2yjx,5.12
3t3u,8.60
2f8i,7.26
3itc,1.60
3dy6,6.90
4u6w,4.21
5khk,6.39
3zi0,7.40
3we4,7.82
3hjo,6.52
5xv7,7.96
5d1r,4.84
4ycu,5.48
1gpy,4.70
3rey,8.00
4wn5,7.41
3pgl,5.30
4inu,9.26
4kba,8.22
6g9u,6.43
3fu5,4.12
5tco,8.19
5v7w,7.12
5u9d,9.26
5a3n,7.72
4elb,8.30
3zxr,7.70
5vsc,6.29
5tzf,5.80
3idp,8.80
1o2x,5.85
5ot8,4.20
2p3b,8.48
2zx5,12.33
4pb1,2.82
4eh5,3.09
4b3c,2.68
1zpc,6.60
6gub,7.64
5op6,4.68
4y85,7.89
6fuj,4.30
4a9s,7.21
2q93,6.25
4w53,3.99
1xt8,6.85
6c6o,8.30
2j7g,7.00
4ew2,6.68
4ab9,3.33
2pow,7.20
3fzr,7.96
5zfi,5.92
6f4w,5.53
1y2k,7.68
3p8o,8.72
4p6g,8.11
5ahw,5.17
4k7o,4.30
1o3b,7.13
3dc3,8.31
5k51,4.80
6bjo,6.29
2f80,8.18
4nvp,7.57
5vlr,8.52
1j37,8.96
1hge,2.27
4yfi,6.30
2gej,6.64
4kva,3.94
5aqg,4.51
2vj6,7.89
4p6x,7.04
2q1q,8.15
3mt8,4.55
4rj7,7.66
2np8,7.38
3inf,7.40
6f8x,4.77
4j0v,7.55
2nqg,6.48
4hwr,6.74
4b33,3.37
2vcq,6.04
5o1h,4.85
5ut0,5.88
4cwn,5.59
5jau,8.85
5ep7,5.40
4bs4,8.22
5qaa,3.91
4e3n,10.30
4y2y,5.05
5tur,6.05
1abf,5.42
3ewc,7.70
5een,8.96
4oc3,8.28
2hha,6.91
5f1x,6.11
2std,9.85
1lox,5.52
4xg3,7.76
3prz,7.59
6ht1,7.11
5nxx,4.77
5zaj,7.38
4jps,8.30
4xy8,6.40
1k1n,6.82
4kod,5.36
4ish,8.72
6bl1,6.96
2fqy,6.57
6g1w,8.14
2hzl,6.57
4l32,6.84
3hhm,7.92
4klv,3.78
3jq7,5.92
3tia,8.51
4kcx,4.43
5un1,5.80
2qbs,6.68
3mkf,4.77
4m5h,4.54
5llh,10.17
4kmz,8.57
4mvw,7.55
3vjm,9.43
2cgv,4.56
4oti,7.37
6es0,5.65
5mym,5.41
1ycm,8.00
5wl0,9.17
1w7g,5.10
5fdd,4.20
4b0c,2.07
2cle,3.55
3qqu,8.62
3rux,9.28
3k00,5.77
3agl,7.80
2j7x,8.77
3ozr,5.15
1v0o,5.26
5e74,4.41
4wno,6.80
3sn7,9.15
3ip8,2.28
2xxy,7.89
5eh5,5.87
5upj,7.12
6ekq,5.46
1tsy,4.96
4i4f,6.19
1o1s,7.31
1mkd,6.80
2rfy,5.22
2kdh,2.96
4erw,8.15
5tr6,8.49
5k0i,8.70
5td2,8.66
5dg6,5.07
1okl,6.03
6cpw,8.25
1gi6,6.22
4mcb,5.82
1xbo,6.04
6fuh,3.77
4g95,7.61
2gsu,3.59
5we9,7.22
2rjr,1.94
5ya5,6.72
1duv,11.80
5zun,9.19
6bgx,6.33
5doh,7.49
4g3e,8.38
4f63,6.30
2d1n,8.15
2phb,9.49
2x6i,6.08
5ahj,8.23
2vwz,6.10
4yl0,8.22
4j0s,6.42
5qik,7.66
4o76,6.89
3o64,9.40
3m93,6.62
5hvs,7.15
1vfn,5.60
830c,9.28
4pvv,6.48
4hbm,7.92
5h3q,8.22
4anu,7.68
5alc,8.13
